0.475,-0.632
0.476,-0.632
0.477,-0.632
0.478,-0.632
0.479,-0.633
0.48,-0.633
0.481,-0.633
0.482,-0.634
0.483,-0.634
0.484,-0.634
0.485,-0.635
0.486,-0.635
0.487,-0.635
0.488,-0.635
0.489,-0.636
0.49,-0.636
0.491,-0.636
0.492,-0.636
0.493,-0.636
0.494,-0.636
0.495,-0.635
0.496,-0.635
0.497,-0.635
0.498,-0.634
0.499,-0.634
0.5,-0.633
0.501,-0.632
0.502,-0.631
0.503,-0.63
0.504,-0.629
0.505,-0.628
0.506,-0.627
0.507,-0.625
0.508,-0.624
0.509,-0.622
0.51,-0.621
0.511,-0.619
0.512,-0.617
0.513,-0.615
0.514,-0.613
0.515,-0.612
0.516,-0.61
0.517,-0.608
0.518,-0.606
0.519,-0.604
0.52,-0.602
0.521,-0.6
0.522,-0.598
0.523,-0.596
0.524,-0.594
0.525,-0.592
0.526,-0.59
0.527,-0.589
0.528,-0.587
0.529,-0.585
0.53,-0.584
0.531,-0.582
0.532,-0.581
0.533,-0.58
0.534,-0.578
0.535,-0.577
0.536,-0.576
0.537,-0.575
0.538,-0.574
0.539,-0.573
0.54,-0.572
0.541,-0.571
0.542,-0.571
0.543,-0.57
0.544,-0.569
0.545,-0.569
0.546,-0.568
0.547,-0.568
0.548,-0.567
0.549,-0.567
0.55,-0.567
0.551,-0.566
0.552,-0.566
0.553,-0.566
0.554,-0.566
0.555,-0.566
0.556,-0.566
0.557,-0.566
0.558,-0.566
0.559,-0.566
0.56,-0.567
0.561,-0.567
0.562,-0.567
0.563,-0.568
0.564,-0.568
0.565,-0.569
0.566,-0.57
0.567,-0.57
0.568,-0.571
0.569,-0.572
0.57,-0.573
0.571,-0.574
0.572,-0.575
0.573,-0.576
0.574,-0.577
0.575,-0.578
0.576,-0.58
0.577,-0.581
0.578,-0.582
0.579,-0.584
0.58,-0.585
0.581,-0.587
0.582,-0.588
0.583,-0.59
0.584,-0.591
0.585,-0.593
0.586,-0.595
0.587,-0.596
0.588,-0.598
0.589,-0.599
0.59,-0.601
0.591,-0.603
0.592,-0.604
0.593,-0.606
0.594,-0.607
0.595,-0.609
0.596,-0.611
0.597,-0.612
0.598,-0.614
0.599,-0.615
0.6,-0.617
0.601,-0.618
0.602,-0.62
0.603,-0.621
0.604,-0.623
0.605,-0.624
0.606,-0.626
0.607,-0.628
0.608,-0.629
0.609,-0.631
0.61,-0.633
0.611,-0.635
0.612,-0.637
0.613,-0.639
0.614,-0.641
0.615,-0.643
0.616,-0.645
0.617,-0.648
0.618,-0.65
0.619,-0.653
0.62,-0.655
0.621,-0.658
0.622,-0.661
0.623,-0.664
0.624,-0.667
0.625,-0.67
0.626,-0.673
0.627,-0.676
0.628,-0.68
0.629,-0.683
0.63,-0.686
0.631,-0.69
0.632,-0.693
0.633,-0.697
0.634,-0.701
0.635,-0.704
0.636,-0.708
0.637,-0.712
0.638,-0.716
0.639,-0.719
0.64,-0.723
0.641,-0.727
0.642,-0.731
0.643,-0.734
0.644,-0.738
0.645,-0.742
0.646,-0.746
0.647,-0.749
0.648,-0.753
0.649,-0.757
0.65,-0.76
0.651,-0.764
0.652,-0.768
0.653,-0.771
0.654,-0.775
0.655,-0.779
0.656,-0.782
0.657,-0.786
0.658,-0.79
0.659,-0.793
0.66,-0.797
0.661,-0.801
0.662,-0.805
0.663,-0.809
0.664,-0.813
0.665,-0.817
0.666,-0.821
0.667,-0.825
0.668,-0.829
0.669,-0.833
0.67,-0.837
0.671,-0.842
0.672,-0.846
0.673,-0.85
0.674,-0.855
0.675,-0.86
0.676,-0.864
0.677,-0.869
0.678,-0.874
0.679,-0.878
0.68,-0.883
0.681,-0.888
0.682,-0.893
0.683,-0.897
0.684,-0.902
0.685,-0.907
0.686,-0.912
0.687,-0.916
0.688,-0.921
0.689,-0.926
0.69,-0.93
0.691,-0.935
0.692,-0.939
0.693,-0.944
0.694,-0.948
0.695,-0.953
0.696,-0.957
0.697,-0.961
0.698,-0.966
0.699,-0.97
0.7,-0.974
0.701,-0.978
0.702,-0.983
0.703,-0.987
0.704,-0.991
0.705,-0.995
0.706,-0.999
0.707,-1.003
0.708,-1.007
0.709,-1.012
0.71,-1.016
0.711,-1.02
0.712,-1.024
0.713,-1.028
0.714,-1.033
0.715,-1.037
0.716,-1.041
0.717,-1.046
0.718,-1.05
0.719,-1.055
0.72,-1.06
0.721,-1.064
0.722,-1.069
0.723,-1.074
0.724,-1.079
0.725,-1.084
0.726,-1.089
0.727,-1.094
0.728,-1.099
0.729,-1.104
0.73,-1.11
0.731,-1.115
0.732,-1.12
0.733,-1.126
0.734,-1.131
0.735,-1.136
0.736,-1.142
0.737,-1.147
0.738,-1.153
0.739,-1.158
0.74,-1.163
0.741,-1.169
0.742,-1.174
0.743,-1.18
0.744,-1.185
0.745,-1.19
0.746,-1.196
0.747,-1.201
0.748,-1.206
0.749,-1.211
0.75,-1.217
0.751,-1.222
0.752,-1.227
0.753,-1.232
0.754,-1.237
0.755,-1.242
0.756,-1.247
0.757,-1.252
0.758,-1.257
0.759,-1.262
0.76,-1.267
0.761,-1.272
0.762,-1.276
0.763,-1.281
0.764,-1.286
0.765,-1.29
0.766,-1.295
0.767,-1.299
0.768,-1.304
0.769,-1.308
0.77,-1.312
0.771,-1.316
0.772,-1.32
0.773,-1.325
0.774,-1.329
0.775,-1.332
0.776,-1.336
0.777,-1.34
0.778,-1.344
0.779,-1.347
0.78,-1.351
0.781,-1.354
0.782,-1.357
0.783,-1.361
0.784,-1.364
0.785,-1.367
0.786,-1.37
0.787,-1.373
0.788,-1.375
0.789,-1.378
0.79,-1.38
0.791,-1.383
0.792,-1.385
0.793,-1.387
0.794,-1.389
0.795,-1.391
0.796,-1.393
0.797,-1.395
0.798,-1.397
0.799,-1.399
0.8,-1.4
0.801,-1.402
0.802,-1.403
0.803,-1.405
0.804,-1.406
0.805,-1.408
0.806,-1.409
0.807,-1.41
0.808,-1.412
0.809,-1.413
0.81,-1.414
0.811,-1.415
0.812,-1.417
0.813,-1.418
0.814,-1.419
0.815,-1.42
0.816,-1.421
0.817,-1.422
0.818,-1.423
0.819,-1.424
0.82,-1.424
0.821,-1.425
0.822,-1.426
0.823,-1.426
0.824,-1.427
0.825,-1.427
0.826,-1.428
0.827,-1.428
0.828,-1.428
0.829,-1.428
0.83,-1.428
0.831,-1.428
0.832,-1.427
0.833,-1.427
0.834,-1.427
0.835,-1.426
0.836,-1.425
0.837,-1.425
0.838,-1.424
0.839,-1.423
0.84,-1.422
0.841,-1.421
0.842,-1.42
0.843,-1.419
0.844,-1.417
0.845,-1.416
0.846,-1.415
0.847,-1.413
0.848,-1.412
0.849,-1.41
0.85,-1.408
0.851,-1.407
0.852,-1.405
0.853,-1.403
0.854,-1.401
0.855,-1.399
0.856,-1.397
0.857,-1.395
0.858,-1.393
0.859,-1.391
0.86,-1.389
0.861,-1.386
0.862,-1.384
0.863,-1.382
0.864,-1.38
0.865,-1.377
0.866,-1.375
0.867,-1.372
0.868,-1.37
0.869,-1.367
0.87,-1.365
0.871,-1.362
0.872,-1.36
0.873,-1.357
0.874,-1.355
0.875,-1.352
0.876,-1.349
0.877,-1.347
0.878,-1.344
0.879,-1.341
0.88,-1.339
0.881,-1.336
0.882,-1.333
0.883,-1.33
0.884,-1.327
0.885,-1.324
0.886,-1.322
0.887,-1.319
0.888,-1.316
0.889,-1.313
0.89,-1.309
0.891,-1.306
0.892,-1.303
0.893,-1.3
0.894,-1.297
0.895,-1.293
0.896,-1.29
0.897,-1.287
0.898,-1.283
0.899,-1.28
0.9,-1.276
0.901,-1.273
0.902,-1.269
0.903,-1.266
0.904,-1.262
0.905,-1.258
0.906,-1.254
0.907,-1.251
0.908,-1.247
0.909,-1.243
0.91,-1.239
0.911,-1.235
0.912,-1.231
0.913,-1.227
0.914,-1.223
0.915,-1.218
0.916,-1.214
0.917,-1.21
0.918,-1.205
0.919,-1.2
0.92,-1.196
0.921,-1.191
0.922,-1.186
0.923,-1.181
0.924,-1.176
0.925,-1.171
0.926,-1.166
0.927,-1.161
0.928,-1.155
0.929,-1.15
0.93,-1.144
0.931,-1.138
0.932,-1.133
0.933,-1.127
0.934,-1.121
0.935,-1.115
0.936,-1.109
0.937,-1.103
0.938,-1.097
0.939,-1.091
0.94,-1.085
0.941,-1.079
0.942,-1.073
0.943,-1.067
0.944,-1.061
0.945,-1.056
0.946,-1.05
0.947,-1.044
0.948,-1.038
0.949,-1.032
0.95,-1.027
0.951,-1.021
0.952,-1.015
0.953,-1.01
0.954,-1.004
0.955,-0.999
0.956,-0.993
0.957,-0.988
0.958,-0.982
0.959,-0.977
0.96,-0.971
0.961,-0.966
0.962,-0.96
0.963,-0.955
0.964,-0.949
0.965,-0.944
0.966,-0.938
0.967,-0.933
0.968,-0.927
0.969,-0.922
0.97,-0.916
0.971,-0.91
0.972,-0.905
0.973,-0.899
0.974,-0.893
0.975,-0.888
0.976,-0.882
0.977,-0.876
0.978,-0.871
0.979,-0.865
0.98,-0.859
0.981,-0.853
0.982,-0.848
0.983,-0.842
0.984,-0.836
0.985,-0.831
0.986,-0.825
0.987,-0.82
0.988,-0.814
0.989,-0.809
0.99,-0.804
0.991,-0.798
0.992,-0.793
0.993,-0.788
0.994,-0.783
0.995,-0.778
0.996,-0.773
0.997,-0.768
0.998,-0.764
0.999,-0.759
1,-0.754
1.001,-0.75
1.002,-0.746
1.003,-0.742
1.004,-0.737
1.005,-0.733
1.006,-0.729
1.007,-0.726
1.008,-0.722
1.009,-0.718
1.01,-0.714
1.011,-0.711
1.012,-0.707
1.013,-0.704
1.014,-0.7
1.015,-0.697
1.016,-0.694
1.017,-0.69
1.018,-0.687
1.019,-0.684
1.02,-0.681
1.021,-0.677
1.022,-0.674
1.023,-0.671
1.024,-0.668
1.025,-0.664
1.026,-0.661
1.027,-0.658
1.028,-0.655
1.029,-0.651
1.03,-0.648
1.031,-0.645
1.032,-0.642
1.033,-0.638
1.034,-0.635
1.035,-0.632
1.036,-0.629
1.037,-0.625
1.038,-0.622
1.039,-0.619
1.04,-0.616
1.041,-0.613
1.042,-0.61
1.043,-0.607
1.044,-0.604
1.045,-0.601
1.046,-0.599
1.047,-0.596
1.048,-0.593
1.049,-0.591
1.05,-0.588
1.051,-0.586
1.052,-0.584
1.053,-0.582
1.054,-0.579
1.055,-0.577
1.056,-0.575
1.057,-0.573
1.058,-0.572
1.059,-0.57
1.06,-0.568
1.061,-0.566
1.062,-0.565
1.063,-0.563
1.064,-0.561
1.065,-0.56
1.066,-0.558
1.067,-0.556
1.068,-0.555
1.069,-0.553
1.07,-0.552
1.071,-0.55
1.072,-0.548
1.073,-0.547
1.074,-0.545
1.075,-0.543
1.076,-0.541
1.077,-0.539
1.078,-0.538
1.079,-0.536
1.08,-0.534
1.081,-0.532
1.082,-0.53
1.083,-0.528
1.084,-0.526
1.085,-0.524
1.086,-0.522
1.087,-0.52
1.088,-0.518
1.089,-0.515
1.09,-0.513
1.091,-0.511
1.092,-0.509
1.093,-0.507
1.094,-0.505
1.095,-0.502
1.096,-0.5
1.097,-0.498
1.098,-0.496
1.099,-0.493
1.1,-0.491
1.101,-0.489
1.102,-0.486
1.103,-0.484
1.104,-0.481
1.105,-0.479
1.106,-0.476
1.107,-0.474
1.108,-0.471
1.109,-0.469
1.11,-0.466
1.111,-0.463
1.112,-0.46
1.113,-0.458
1.114,-0.455
1.115,-0.452
1.116,-0.449
1.117,-0.446
1.118,-0.443
1.119,-0.439
1.12,-0.436
1.121,-0.433
1.122,-0.429
1.123,-0.426
1.124,-0.422
1.125,-0.419
1.126,-0.415
1.127,-0.411
1.128,-0.407
1.129,-0.403
1.13,-0.399
1.131,-0.395
1.132,-0.391
1.133,-0.387
1.134,-0.383
1.135,-0.378
1.136,-0.374
1.137,-0.369
1.138,-0.365
1.139,-0.36
1.14,-0.356
1.141,-0.351
1.142,-0.346
1.143,-0.342
1.144,-0.337
1.145,-0.332
1.146,-0.327
1.147,-0.322
1.148,-0.317
1.149,-0.312
1.15,-0.307
1.151,-0.302
1.152,-0.296
1.153,-0.291
1.154,-0.286
1.155,-0.28
1.156,-0.275
1.157,-0.269
1.158,-0.263
1.159,-0.257
1.16,-0.251
1.161,-0.246
1.162,-0.239
1.163,-0.233
1.164,-0.227
1.165,-0.221
1.166,-0.215
1.167,-0.208
1.168,-0.202
1.169,-0.195
1.17,-0.189
1.171,-0.182
1.172,-0.176
1.173,-0.169
1.174,-0.162
1.175,-0.156
1.176,-0.149
1.177,-0.142
1.178,-0.136
1.179,-0.129
1.18,-0.122
1.181,-0.116
1.182,-0.109
1.183,-0.102
1.184,-0.096
1.185,-0.089
1.186,-0.083
1.187,-0.076
1.188,-0.07
1.189,-0.063
1.19,-0.057
1.191,-0.05
1.192,-0.044
1.193,-0.037
1.194,-0.031
1.195,-0.025
1.196,-0.018
1.197,-0.012
1.198,-0.006
1.199,0.001
1.2,0.007
1.201,0.014
1.202,0.02
1.203,0.026
1.204,0.032
1.205,0.039
1.206,0.045
1.207,0.051
1.208,0.057
1.209,0.063
1.21,0.069
1.211,0.075
1.212,0.081
1.213,0.087
1.214,0.093
1.215,0.099
1.216,0.105
1.217,0.111
1.218,0.116
1.219,0.122
1.22,0.128
1.221,0.134
1.222,0.139
1.223,0.145
1.224,0.151
1.225,0.157
1.226,0.163
1.227,0.169
1.228,0.175
1.229,0.181
1.23,0.187
1.231,0.193
1.232,0.199
1.233,0.205
1.234,0.211
1.235,0.217
1.236,0.224
1.237,0.23
1.238,0.236
1.239,0.243
1.24,0.249
1.241,0.256
1.242,0.262
1.243,0.269
1.244,0.275
1.245,0.282
1.246,0.288
1.247,0.295
1.248,0.301
1.249,0.308
1.25,0.314
1.251,0.321
1.252,0.327
1.253,0.334
1.254,0.34
1.255,0.347
1.256,0.353
1.257,0.359
1.258,0.365
1.259,0.372
1.26,0.378
1.261,0.384
1.262,0.39
1.263,0.396
1.264,0.402
1.265,0.408
1.266,0.413
1.267,0.419
1.268,0.425
1.269,0.43
1.27,0.436
1.271,0.441
1.272,0.446
1.273,0.452
1.274,0.457
1.275,0.462
1.276,0.467
1.277,0.473
1.278,0.478
1.279,0.483
1.28,0.488
1.281,0.493
1.282,0.498
1.283,0.503
1.284,0.509
1.285,0.514
1.286,0.519
1.287,0.524
1.288,0.53
1.289,0.535
1.29,0.541
1.291,0.546
1.292,0.551
1.293,0.557
1.294,0.563
1.295,0.568
1.296,0.574
1.297,0.579
1.298,0.585
1.299,0.591
1.3,0.596
1.301,0.602
1.302,0.608
1.303,0.613
1.304,0.619
1.305,0.624
1.306,0.629
1.307,0.635
1.308,0.64
1.309,0.645
1.31,0.65
1.311,0.655
1.312,0.66
1.313,0.665
1.314,0.67
1.315,0.674
1.316,0.679
1.317,0.683
1.318,0.687
1.319,0.692
1.32,0.696
1.321,0.7
1.322,0.704
1.323,0.707
1.324,0.711
1.325,0.715
1.326,0.719
1.327,0.722
1.328,0.726
1.329,0.729
1.33,0.733
1.331,0.736
1.332,0.74
1.333,0.743
1.334,0.747
1.335,0.75
1.336,0.754
1.337,0.757
1.338,0.761
1.339,0.764
1.34,0.768
1.341,0.771
1.342,0.775
1.343,0.778
1.344,0.782
1.345,0.786
1.346,0.789
1.347,0.793
1.348,0.797
1.349,0.801
1.35,0.804
1.351,0.808
1.352,0.812
1.353,0.816
1.354,0.82
1.355,0.824
1.356,0.827
1.357,0.831
1.358,0.835
1.359,0.839
1.36,0.843
1.361,0.847
1.362,0.85
1.363,0.854
1.364,0.858
1.365,0.862
1.366,0.865
1.367,0.869
1.368,0.872
1.369,0.876
1.37,0.88
1.371,0.883
1.372,0.887
1.373,0.89
1.374,0.893
1.375,0.897
1.376,0.9
1.377,0.903
1.378,0.906
1.379,0.909
1.38,0.912
1.381,0.916
1.382,0.919
1.383,0.922
1.384,0.925
1.385,0.928
1.386,0.93
1.387,0.933
1.388,0.936
1.389,0.939
1.39,0.942
1.391,0.945
1.392,0.947
1.393,0.95
1.394,0.953
1.395,0.956
1.396,0.958
1.397,0.961
1.398,0.964
1.399,0.967
1.4,0.97
1.401,0.973
1.402,0.975
1.403,0.978
1.404,0.981
1.405,0.984
1.406,0.987
1.407,0.99
1.408,0.994
1.409,0.997
1.41,1
1.411,1.003
1.412,1.007
1.413,1.01
1.414,1.014
1.415,1.017
1.416,1.021
1.417,1.025
1.418,1.029
1.419,1.032
1.42,1.036
1.421,1.04
1.422,1.044
1.423,1.048
1.424,1.053
1.425,1.057
1.426,1.061
1.427,1.065
1.428,1.069
1.429,1.074
1.43,1.078
1.431,1.082
1.432,1.087
1.433,1.091
1.434,1.095
1.435,1.1
1.436,1.104
1.437,1.108
1.438,1.112
1.439,1.117
1.44,1.121
1.441,1.125
1.442,1.129
1.443,1.133
1.444,1.137
1.445,1.14
1.446,1.144
1.447,1.148
1.448,1.151
1.449,1.154
1.45,1.158
1.451,1.161
1.452,1.164
1.453,1.166
1.454,1.169
1.455,1.171
1.456,1.174
1.457,1.176
1.458,1.178
1.459,1.179
1.46,1.181
1.461,1.182
1.462,1.184
1.463,1.185
1.464,1.186
1.465,1.187
1.466,1.187
1.467,1.188
1.468,1.188
1.469,1.189
1.47,1.189
1.471,1.189
1.472,1.189
1.473,1.189
1.474,1.189
1.475,1.189
1.476,1.189
1.477,1.189
1.478,1.189
1.479,1.189
1.48,1.189
1.481,1.189
1.482,1.189
1.483,1.189
1.484,1.19
1.485,1.19
1.486,1.19
1.487,1.191
1.488,1.191
1.489,1.192
1.49,1.193
1.491,1.194
1.492,1.194
1.493,1.196
1.494,1.197
1.495,1.198
1.496,1.199
1.497,1.201
1.498,1.202
1.499,1.204
1.5,1.206
1.501,1.208
1.502,1.209
1.503,1.211
1.504,1.213
1.505,1.215
1.506,1.217
1.507,1.219
1.508,1.221
1.509,1.223
1.51,1.225
1.511,1.227
1.512,1.229
1.513,1.231
1.514,1.233
1.515,1.235
1.516,1.237
1.517,1.238
1.518,1.24
1.519,1.241
1.52,1.243
1.521,1.244
1.522,1.246
1.523,1.247
1.524,1.248
1.525,1.249
1.526,1.25
1.527,1.251
1.528,1.252
1.529,1.253
1.53,1.254
1.531,1.254
1.532,1.255
1.533,1.255
1.534,1.256
1.535,1.256
1.536,1.257
1.537,1.257
1.538,1.257
1.539,1.257
1.54,1.257
1.541,1.257
1.542,1.257
1.543,1.257
1.544,1.257
1.545,1.257
1.546,1.257
1.547,1.257
1.548,1.256
1.549,1.256
1.55,1.256
1.551,1.256
1.552,1.255
1.553,1.255
1.554,1.254
1.555,1.254
1.556,1.254
1.557,1.253
1.558,1.252
1.559,1.252
1.56,1.251
1.561,1.251
1.562,1.25
1.563,1.249
1.564,1.248
1.565,1.248
1.566,1.247
1.567,1.246
1.568,1.245
1.569,1.244
1.57,1.243
1.571,1.242
1.572,1.241
1.573,1.24
1.574,1.239
1.575,1.238
1.576,1.237
1.577,1.236
1.578,1.235
1.579,1.234
1.58,1.232
1.581,1.231
1.582,1.23
1.583,1.229
1.584,1.229
1.585,1.228
1.586,1.227
1.587,1.226
1.588,1.225
1.589,1.225
1.59,1.224
1.591,1.224
1.592,1.224
1.593,1.223
1.594,1.223
1.595,1.223
1.596,1.223
1.597,1.224
1.598,1.224
1.599,1.224
1.6,1.225
1.601,1.226
1.602,1.226
1.603,1.227
1.604,1.228
1.605,1.229
